Corre;Año; Tipo de Carne;Mes;Departamento;Municipio;Clase;Sexo (subclase);Número de Cabezas;Peso total en libras;Peso total del número de cabezas (quintales);Peso vivo promedio (Peso de cada cabeza);Carne y Hueso;Sebo;Total;Vísceras;Cuero;Sangre;Desperdicio;;;
2693;2023;1;5;8;1;1;2;26;14,677;147;5.65;72;7;79;19;10;7;1;;;
2694;2023;1;5;8;1;1;5;2;1,167;12;5.84;6;1;6;2;1;1;0;;;
2695;2023;1;5;8;1;2;1;71;11,715;117;1.65;68;31;99;9;0;3;5;;;
2696;2023;1;5;8;1;2;2;51;8,415;84;1.65;49;23;71;7;0;2;4;;;
2697;2023;1;5;8;2;1;1;50;33,000;330;6.60;165;15;179;41;26;16;3;;;
2698;2023;1;5;8;2;1;2;50;28,225;282;5.65;139;13;151;37;20;14;1;;;
2699;2023;1;5;8;3;1;1;171;112,860;1,129;6.60;563;50;613;141;90;56;11;;;
2700;2023;1;5;8;5;1;1;25;16,500;165;6.60;82;7;90;21;13;8;2;;;
2701;2023;1;5;8;5;1;2;32;18,064;181;5.65;89;8;97;23;13;9;1;;;
2702;2023;1;5;8;5;1;5;4;2,334;23;5.84;12;1;13;3;2;1;0;;;
2703;2023;1;5;8;5;2;1;85;14,025;140;1.65;81;38;119;11;0;4;6;;;
2704;2023;1;5;8;5;2;2;67;11,055;111;1.65;64;30;94;9;0;3;5;;;
2705;2023;1;5;8;6;1;1;25;16,500;165;6.60;82;7;90;21;13;8;2;;;
2706;2023;1;5;8;6;1;2;17;9,597;96;5.65;47;4;51;12;7;5;0;;;
2707;2023;1;5;8;6;1;3;16;11,160;112;6.98;55;5;60;14;8;6;1;;;
2708;2023;1;5;8;6;1;4;2;618;6;3.09;3;0;4;1;0;0;0;;;
2709;2023;1;5;8;6;1;5;1;584;6;5.84;3;0;3;1;0;0;0;;;
2710;2023;1;5;8;6;2;1;34;5,610;56;1.65;33;15;48;4;0;2;3;;;
2711;2023;1;5;8;6;2;2;23;3,795;38;1.65;22;10;32;3;0;1;2;;;
2712;2023;1;5;8;6;3;1;6;285;3;0.48;2;0;2;0;0;0;0;;;
2713;2023;1;5;8;6;3;2;5;238;2;0.48;1;0;2;0;0;0;0;;;
2714;2023;1;5;8;7;1;1;10;6,600;66;6.60;33;3;36;8;5;3;1;;;
2715;2023;1;5;8;7;1;3;8;5,580;56;6.98;27;2;30;7;4;3;1;;;
2716;2023;1;5;8;7;2;1;3;495;5;1.65;3;1;4;0;0;0;0;;;
2717;2023;1;5;8;7;2;2;1;165;2;1.65;1;0;1;0;0;0;0;;;
2718;2023;1;5;8;7;3;1;2;95;1;0.48;1;0;1;0;0;0;0;;;
2719;2023;1;5;8;7;3;2;1;48;0;0.48;0;0;0;0;0;0;0;;;
2720;2023;1;5;8;6;1;7;2;570;6;2.85;3;0;3;1;0;0;0;;;
2721;2023;1;5;9;1;1;1;120;90,000;900;7.50;449;40;489;112;71;45;9;;;
2722;2023;1;5;9;1;1;2;94;65,800;658;7.00;323;30;353;85;47;33;3;;;
2723;2023;1;5;9;1;2;1;743;222,900;2,229;3.00;1,294;597;1,891;176;0;62;100;;;
2724;2023;1;5;9;1;2;2;523;156,900;1,569;3.00;911;420;1,331;124;0;44;71;;;
2725;2023;1;5;9;4;1;1;45;33,750;338;7.50;168;15;183;42;27;17;3;;;
2726;2023;1;5;9;5;1;5;45;29,250;293;6.50;146;13;159;41;23;15;3;;;
2727;2023;1;5;9;7;1;1;55;41,250;413;7.50;206;18;224;51;33;21;4;;;
2728;2023;1;5;9;7;1;5;50;32,500;325;6.50;162;14;177;46;26;16;3;;;
2729;2023;1;5;9;9;1;1;307;230,250;2,303;7.50;1,149;103;1,251;287;183;115;23;;;
2730;2023;1;5;9;9;1;2;437;305,900;3,059;7.00;1,502;138;1,640;396;218;153;15;;;
2731;2023;1;5;9;9;1;5;131;85,150;852;6.50;425;38;463;119;68;43;9;;;
2732;2023;1;5;9;9;2;1;288;86,400;864;3.00;501;231;733;68;0;24;39;;;
2733;2023;1;5;9;9;2;2;432;129,600;1,296;3.00;752;347;1,099;102;0;36;58;;;
2734;2023;1;5;9;9;3;1;2;120;1;0.60;1;0;1;0;0;0;0;;;
2735;2023;1;5;9;9;3;2;2;120;1;0.60;1;0;1;0;0;0;0;;;
2736;2023;1;5;9;12;1;1;43;32,250;323;7.50;161;14;175;40;26;16;3;;;
2737;2023;1;5;9;17;1;1;7;5,250;53;7.50;26;2;29;7;4;3;1;;;
2738;2023;1;5;9;17;1;2;5;3,500;35;7.00;17;2;19;5;2;2;0;;;
2739;2023;1;5;9;17;1;6;3;1,800;18;6.00;9;1;10;3;1;1;0;;;
2740;2023;1;5;9;17;2;1;8;2,400;24;3.00;14;6;20;2;0;1;1;;;
2741;2023;1;5;9;17;2;2;6;1,800;18;3.00;10;5;15;1;0;1;1;;;
2742;2023;1;5;9;20;1;1;215;161,250;1,613;7.50;805;72;876;201;128;81;16;;;
2743;2023;1;5;9;20;1;2;180;126,000;1,260;7.00;619;57;676;163;90;63;6;;;
2744;2023;1;5;9;20;1;5;172;111,800;1,118;6.50;558;50;608;157;89;56;11;;;
2745;2023;1;5;9;20;2;1;375;112,500;1,125;3.00;653;301;954;89;0;32;51;;;
2746;2023;1;5;9;20;2;2;303;90,900;909;3.00;528;243;771;72;0;25;41;;;
2747;2023;1;5;9;24;1;1;63;47,250;473;7.50;236;21;257;59;37;24;5;;;
2748;2023;1;5;9;24;2;1;30;9,000;90;3.00;52;24;76;7;0;3;4;;;
2749;2023;1;5;9;24;2;2;26;7,800;78;3.00;45;21;66;6;0;2;4;;;
2750;2023;1;5;10;2;1;1;8;5,840;58;7.30;29;3;32;7;5;3;1;;;
2751;2023;1;5;10;2;1;2;45;28,643;286;6.37;141;13;154;37;20;14;1;;;
2752;2023;1;5;10;2;1;5;8;4,952;50;6.19;25;2;27;7;4;2;0;;;
2753;2023;1;5;10;2;2;1;43;7,095;71;1.65;41;19;60;6;0;2;3;;;
2754;2023;1;5;10;2;2;2;29;4,785;48;1.65;28;13;41;4;0;1;2;;;
2755;2023;1;5;10;3;1;1;9;6,570;66;7.30;33;3;36;8;5;3;1;;;
2756;2023;1;5;10;3;1;5;73;45,187;452;6.19;225;20;246;63;36;23;5;;;
2757;2023;1;5;10;3;1;6;17;8,696;87;5.12;43;4;47;12;7;4;1;;;
2758;2023;1;5;10;4;1;2;20;12,730;127;6.37;63;6;68;16;9;6;1;;;
2759;2023;1;5;10;5;1;2;4;2,546;25;6.37;13;1;14;3;2;1;0;;;
2760;2023;1;5;10;5;1;5;1;619;6;6.19;3;0;3;1;0;0;0;;;
2761;2023;1;5;10;5;1;6;4;2,046;20;5.12;10;1;11;3;2;1;0;;;
2762;2023;1;5;10;5;2;1;15;2,475;25;1.65;14;7;21;2;0;1;1;;;
2763;2023;1;5;10;5;2;2;15;2,475;25;1.65;14;7;21;2;0;1;1;;;
2764;2023;1;5;10;7;1;1;8;5,840;58;7.30;29;3;32;7;5;3;1;;;
2765;2023;1;5;10;7;1;2;8;5,092;51;6.37;25;2;27;7;4;3;0;;;
2766;2023;1;5;10;7;1;5;4;2,476;25;6.19;12;1;13;3;2;1;0;;;
2767;2023;1;5;10;7;1;6;4;2,046;20;5.12;10;1;11;3;2;1;0;;;
2768;2023;1;5;10;7;2;1;4;660;7;1.65;4;2;6;1;0;0;0;;;
2769;2023;1;5;10;7;2;2;1;165;2;1.65;1;0;1;0;0;0;0;;;
2770;2023;1;5;10;8;1;1;59;43,070;431;7.30;215;19;234;54;34;22;4;;;
2771;2023;1;5;10;8;1;5;38;23,522;235;6.19;117;10;128;33;19;12;2;;;
2772;2023;1;5;10;10;1;1;34;24,820;248;7.30;124;11;135;31;20;12;2;;;
2773;2023;1;5;10;10;1;2;26;20,098;201;7.73;99;9;108;26;14;10;1;;;
2774;2023;1;5;10;10;1;5;54;33,426;334;6.19;167;15;182;47;27;17;3;;;
2775;2023;1;5;10;10;1;6;32;16,368;164;5.12;82;7;89;23;13;8;2;;;
2776;2023;1;5;10;10;2;1;162;26,730;267;1.65;155;72;227;21;0;7;12;;;
2777;2023;1;5;10;10;2;2;96;15,840;158;1.65;92;42;134;12;0;4;7;;;
2778;2023;1;5;10;11;1;1;35;25,550;256;7.30;127;11;139;32;20;13;3;;;
2779;2023;1;5;10;11;1;6;6;3,069;31;5.12;15;1;17;4;2;2;0;;;
2780;2023;1;5;10;12;1;2;4;2,546;25;6.37;13;1;14;3;2;1;0;;;
2781;2023;1;5;10;12;1;4;2;585;6;2.93;3;0;3;1;0;0;0;;;
2782;2023;1;5;10;12;2;1;6;990;10;1.65;6;3;8;1;0;0;0;;;
2783;2023;1;5;10;13;1;1;57;41,610;416;7.30;208;19;226;52;33;21;4;;;
2784;2023;1;5;10;13;1;2;16;10,184;102;6.37;50;5;55;13;7;5;1;;;
2785;2023;1;5;10;13;1;5;16;9,904;99;6.19;49;4;54;14;8;5;1;;;
2786;2023;1;5;10;13;1;6;9;4,604;46;5.12;23;2;25;6;4;2;0;;;
2787;2023;1;5;10;13;2;1;186;30,690;307;1.65;178;82;260;24;0;9;14;;;
2788;2023;1;5;10;13;2;2;177;29,205;292;1.65;169;78;248;23;0;8;13;;;
2789;2023;1;5;10;14;1;1;82;59,860;599;7.30;299;27;325;75;48;30;6;;;
2790;2023;1;5;10;14;1;2;46;29,279;293;6.37;144;13;157;38;21;15;1;;;
2791;2023;1;5;10;14;1;5;17;10,523;105;6.19;53;5;57;15;8;5;1;;;
2792;2023;1;5;10;14;1;6;18;9,207;92;5.12;46;4;50;13;7;5;1;;;
2793;2023;1;5;10;14;2;1;391;64,515;645;1.65;374;173;547;51;0;18;29;;;
2794;2023;1;5;10;14;2;2;91;15,015;150;1.65;87;40;127;12;0;4;7;;;
2795;2023;1;5;10;15;1;1;4;2,920;29;7.30;15;1;16;4;2;1;0;;;
2796;2023;1;5;10;15;1;2;5;3,183;32;6.37;16;1;17;4;2;2;0;;;
2797;2023;1;5;10;15;1;6;16;8,184;82;5.12;41;4;44;11;6;4;1;;;
2798;2023;1;5;10;15;2;1;15;2,475;25;1.65;14;7;21;2;0;1;1;;;
2799;2023;1;5;10;15;2;2;12;1,980;20;1.65;11;5;17;2;0;1;1;;;
2800;2023;1;5;10;16;2;1;10;1,650;17;1.65;10;4;14;1;0;0;1;;;
2801;2023;1;5;10;16;2;2;10;1,650;17;1.65;10;4;14;1;0;0;1;;;
2802;2023;1;5;10;17;1;1;175;127,750;1,278;7.30;637;57;694;159;101;64;13;;;
2803;2023;1;5;10;17;1;5;3;1,857;19;6.19;9;1;10;3;1;1;0;;;
2804;2023;1;5;10;17;1;6;44;22,506;225;5.12;112;10;122;32;18;11;2;;;
2805;2023;1;5;10;17;2;1;27;4,455;45;1.65;26;12;38;4;0;1;2;;;
2806;2023;1;5;10;18;1;1;19;13,870;139;7.30;69;6;75;17;11;7;1;;;
2807;2023;1;5;10;18;1;2;12;7,638;76;6.37;38;3;41;10;5;4;0;;;
2808;2023;1;5;10;18;1;5;16;9,904;99;6.19;49;4;54;14;8;5;1;;;
2809;2023;1;5;10;20;1;1;5;3,650;37;7.30;18;2;20;5;3;2;0;;;
2810;2023;1;5;10;20;1;2;4;2,546;25;6.37;13;1;14;3;2;1;0;;;
2811;2023;1;5;10;20;1;5;40;24,760;248;6.19;124;11;135;35;20;12;2;;;
2812;2023;1;5;10;20;1;6;20;10,230;102;5.12;51;5;56;14;8;5;1;;;
2813;2023;1;5;10;20;2;1;70;11,550;116;1.65;67;31;98;9;0;3;5;;;
2814;2023;1;5;10;20;2;2;60;9,900;99;1.65;57;27;84;8;0;3;4;;;
2815;2023;1;5;11;2;1;2;9;5,747;57;6.39;28;3;31;7;4;3;0;;;
2816;2023;1;5;11;2;1;6;9;4,784;48;5.32;24;2;26;7;4;2;0;;;
2817;2023;1;5;11;2;1;7;5;1,418;14;2.84;7;1;8;2;1;1;0;;;
2818;2023;1;5;11;2;2;1;17;2,805;28;1.65;16;8;24;2;0;1;1;;;
2819;2023;1;5;11;2;2;2;19;3,135;31;1.65;18;8;27;2;0;1;1;;;
2820;2023;1;5;11;5;1;1;80;59,280;593;7.41;296;26;322;74;47;30;6;;;
2821;2023;1;5;11;5;1;6;12;6,378;64;5.32;32;3;35;9;5;3;1;;;
2822;2023;1;5;11;7;1;1;10;7,410;74;7.41;37;3;40;9;6;4;1;;;
2823;2023;1;5;11;7;1;2;6;3,831;38;6.39;19;2;21;5;3;2;0;;;
2824;2023;1;5;11;7;1;5;19;12,597;126;6.63;63;6;68;18;10;6;1;;;
2825;2023;1;5;11;7;2;1;28;4,620;46;1.65;27;12;39;4;0;1;2;;;
2826;2023;1;5;11;7;2;2;22;3,630;36;1.65;21;10;31;3;0;1;2;;;
2827;2023;1;5;11;8;1;1;4;2,964;30;7.41;15;1;16;4;2;1;0;;;
2828;2023;1;5;11;8;1;2;8;5,108;51;6.39;25;2;27;7;4;3;0;;;
2829;2023;1;5;11;8;1;5;4;2,652;27;6.63;13;1;14;4;2;1;0;;;
2830;2023;1;5;11;9;1;1;5;3,705;37;7.41;18;2;20;5;3;2;0;;;
2831;2023;1;5;11;9;1;2;5;3,193;32;6.39;16;1;17;4;2;2;0;;;
2832;2023;1;5;11;9;1;5;5;3,315;33;6.63;17;1;18;5;3;2;0;;;
2833;2023;1;5;12;3;1;1;3;2,115;21;7.05;11;1;11;3;2;1;0;;;
2834;2023;1;5;12;3;1;2;2;1,200;12;6.00;6;1;6;2;1;1;0;;;
2835;2023;1;5;12;3;1;5;1;569;6;5.69;3;0;3;1;0;0;0;;;
2836;2023;1;5;12;3;2;1;2;330;3;1.65;2;1;3;0;0;0;0;;;
2837;2023;1;5;12;3;3;1;1;48;0;0.48;0;0;0;0;0;0;0;;;
2838;2023;1;5;12;3;3;2;3;143;1;0.48;1;0;1;0;0;0;0;;;
2839;2023;1;5;12;4;1;1;18;12,690;127;7.05;63;6;69;16;10;6;1;;;
2840;2023;1;5;12;4;1;5;6;3,414;34;5.69;17;2;19;5;3;2;0;;;
2841;2023;1;5;12;4;2;1;19;3,135;31;1.65;18;8;27;2;0;1;1;;;
2842;2023;1;5;12;4;2;2;12;1,980;20;1.65;11;5;17;2;0;1;1;;;
2843;2023;1;5;12;4;3;1;11;523;5;0.48;3;0;3;1;1;0;0;;;
2844;2023;1;5;12;4;3;2;8;380;4;0.48;2;0;3;0;0;0;0;;;
2845;2023;1;5;12;4;4;1;4;190;2;0.48;1;0;1;0;0;0;0;;;
2846;2023;1;5;12;4;4;2;3;143;1;0.48;1;0;1;0;0;0;0;;;
2847;2023;1;5;12;6;1;1;10;7,050;71;7.05;35;3;38;9;6;4;1;;;
2848;2023;1;5;12;6;1;2;8;4,800;48;6.00;24;2;26;6;3;2;0;;;
2849;2023;1;5;12;6;1;4;8;2,280;23;2.85;12;1;13;3;2;1;0;;;
2850;2023;1;5;12;6;1;5;6;3,414;34;5.69;17;2;19;5;3;2;0;;;
2851;2023;1;5;12;6;2;1;8;1,320;13;1.65;8;4;11;1;0;0;1;;;
2852;2023;1;5;12;6;2;2;8;1,320;13;1.65;8;4;11;1;0;0;1;;;
2853;2023;1;5;12;6;3;1;30;1,425;14;0.48;8;1;9;2;2;0;0;;;
2854;2023;1;5;12;6;3;2;20;950;10;0.48;6;1;6;1;1;0;0;;;
2855;2023;1;5;12;6;4;1;8;380;4;0.48;2;0;3;0;0;0;0;;;
2856;2023;1;5;12;6;4;2;10;475;5;0.48;3;0;3;1;1;0;0;;;
2857;2023;1;5;12;7;1;1;51;35,955;360;7.05;179;16;195;45;29;18;4;;;
2858;2023;1;5;12;7;1;6;46;22,655;227;4.93;113;10;123;32;18;11;2;;;
2859;2023;1;5;12;7;2;1;24;3,960;40;1.65;23;11;34;3;0;1;2;;;
2860;2023;1;5;12;7;3;1;24;1,140;11;0.48;7;1;8;1;1;0;0;;;
2861;2023;1;5;12;8;1;1;18;12,690;127;7.05;63;6;69;16;10;6;1;;;
2862;2023;1;5;12;8;2;1;4;660;7;1.65;4;2;6;1;0;0;0;;;
2863;2023;1;5;12;9;1;2;8;4,800;48;6.00;24;2;26;6;3;2;0;;;
2864;2023;1;5;12;9;1;4;8;2,280;23;2.85;12;1;13;3;2;1;0;;;
2865;2023;1;5;12;9;1;5;6;3,414;34;5.69;17;2;19;5;3;2;0;;;
2866;2023;1;5;12;9;1;7;6;2,190;22;3.65;11;1;13;3;1;1;0;;;
2867;2023;1;5;12;9;2;1;12;1,980;20;1.65;11;5;17;2;0;1;1;;;
2868;2023;1;5;12;9;2;2;14;2,310;23;1.65;13;6;20;2;0;1;1;;;
2869;2023;1;5;12;9;3;1;8;380;4;0.48;2;0;3;0;0;0;0;;;
2870;2023;1;5;12;9;3;2;4;190;2;0.48;1;0;1;0;0;0;0;;;
2871;2023;1;5;12;10;1;1;15;10,575;106;7.05;53;5;57;13;8;5;1;;;
2872;2023;1;5;12;10;1;2;10;6,000;60;6.00;29;3;32;8;4;3;0;;;
2873;2023;1;5;12;10;1;3;5;3,738;37;7.48;18;2;20;5;3;2;0;;;
2874;2023;1;5;12;10;1;5;10;5,690;57;5.69;28;3;31;8;5;3;1;;;
2875;2023;1;5;12;10;1;6;3;1,478;15;4.93;7;1;8;2;1;1;0;;;
2876;2023;1;5;12;10;1;7;2;730;7;3.65;4;0;4;1;0;0;0;;;
2877;2023;1;5;12;10;2;1;10;1,650;17;1.65;10;4;14;1;0;0;1;;;
2878;2023;1;5;12;10;2;2;9;1,485;15;1.65;9;4;13;1;0;0;1;;;
2879;2023;1;5;12;10;3;1;2;95;1;0.48;1;0;1;0;0;0;0;;;
2880;2023;1;5;12;10;3;2;2;95;1;0.48;1;0;1;0;0;0;0;;;
2881;2023;1;5;12;11;1;1;1;705;7;7.05;4;0;4;1;1;0;0;;;
2882;2023;1;5;12;11;1;5;2;1,138;11;5.69;6;1;6;2;1;1;0;;;
2883;2023;1;5;12;12;1;1;7;4,935;49;7.05;25;2;27;6;4;2;0;;;
2884;2023;1;5;12;12;1;5;1;569;6;5.69;3;0;3;1;0;0;0;;;
2885;2023;1;5;12;13;1;5;39;22,191;222;5.69;111;10;121;31;18;11;2;;;
2886;2023;1;5;12;13;1;6;13;6,403;64;4.93;32;3;35;9;5;3;1;;;
2887;2023;1;5;12;15;1;1;114;80,370;804;7.05;401;36;437;100;64;40;8;;;
2888;2023;1;5;12;15;1;2;103;61,800;618;6.00;303;28;331;80;44;31;3;;;
2889;2023;1;5;12;15;1;5;110;62,590;626;5.69;312;28;340;88;50;31;6;;;
2890;2023;1;5;12;15;1;6;98;48,265;483;4.93;241;22;262;68;38;24;5;;;
2891;2023;1;5;12;16;1;1;110;77,550;776;7.05;387;35;422;97;62;39;8;;;
2892;2023;1;5;12;16;1;2;132;79,200;792;6.00;389;36;425;103;56;40;4;;;
2893;2023;1;5;12;16;1;5;99;56,331;563;5.69;281;25;306;79;45;28;6;;;
2894;2023;1;5;12;16;1;6;144;70,920;709;4.93;354;32;385;99;56;35;7;;;
2895;2023;1;5;12;16;2;1;322;53,130;531;1.65;308;142;451;42;0;15;24;;;
2896;2023;1;5;12;16;2;2;228;37,620;376;1.65;218;101;319;30;0;11;17;;;
2897;2023;1;5;12;17;1;2;27;16,200;162;6.00;80;7;87;21;12;8;1;;;
2898;2023;1;5;12;17;1;5;108;61,452;615;5.69;307;27;334;86;49;31;6;;;
2899;2023;1;5;12;17;2;1;98;16,170;162;1.65;94;43;137;13;0;5;7;;;
2900;2023;1;5;12;17;2;2;97;16,005;160;1.65;93;43;136;13;0;4;7;;;
2901;2023;1;5;12;19;1;5;10;5,690;57;5.69;28;3;31;8;5;3;1;;;
2902;2023;1;5;12;21;1;1;28;19,740;197;7.05;98;9;107;25;16;10;2;;;
2903;2023;1;5;12;21;1;5;3;1,707;17;5.69;9;1;9;2;1;1;0;;;
2904;2023;1;5;12;21;2;1;40;6,600;66;1.65;38;18;56;5;0;2;3;;;
2905;2023;1;5;12;22;1;5;168;95,592;956;5.69;477;43;520;134;76;48;10;;;
2906;2023;1;5;12;22;1;6;25;12,313;123;4.93;61;5;67;17;10;6;1;;;
2907;2023;1;5;12;22;2;1;35;5,775;58;1.65;34;15;49;5;0;2;3;;;
2908;2023;1;5;12;22;2;2;35;5,775;58;1.65;34;15;49;5;0;2;3;;;
2909;2023;1;5;12;23;1;1;52;36,660;367;7.05;183;16;199;46;29;18;4;;;
2910;2023;1;5;12;25;1;1;4;2,820;28;7.05;14;1;15;4;2;1;0;;;
2911;2023;1;5;12;25;2;1;2;330;3;1.65;2;1;3;0;0;0;0;;;
2912;2023;1;5;12;26;1;1;32;22,560;226;7.05;113;10;123;28;18;11;2;;;
2913;2023;1;5;12;26;1;2;22;13,200;132;6.00;65;6;71;17;9;7;1;;;
2914;2023;1;5;12;26;1;3;30;22,425;224;7.48;110;9;120;29;17;11;2;;;
2915;2023;1;5;12;26;1;4;14;3,990;40;2.85;21;3;24;5;3;2;0;;;
2916;2023;1;5;12;26;1;5;32;18,208;182;5.69;91;8;99;25;14;9;2;;;
2917;2023;1;5;12;26;1;6;13;6,403;64;4.93;32;3;35;9;5;3;1;;;
2918;2023;1;5;12;26;2;1;46;7,590;76;1.65;44;20;64;6;0;2;3;;;
2919;2023;1;5;12;26;2;2;41;6,765;68;1.65;39;18;57;5;0;2;3;;;
2920;2023;1;5;12;28;1;1;10;7,050;71;7.05;35;3;38;9;6;4;1;;;
2921;2023;1;5;12;28;1;5;7;3,983;40;5.69;20;2;22;6;3;2;0;;;
2922;2023;1;5;12;28;2;1;7;1,155;12;1.65;7;3;10;1;0;0;1;;;
2923;2023;1;5;12;28;3;1;3;143;1;0.48;1;0;1;0;0;0;0;;;
2924;2023;1;5;12;29;1;1;11;7,755;78;7.05;39;3;42;10;6;4;1;;;
2925;2023;1;5;12;29;1;2;5;3,000;30;6.00;15;1;16;4;2;2;0;;;
2926;2023;1;5;12;29;1;4;4;1,140;11;2.85;6;1;7;1;1;0;0;;;
2927;2023;1;5;12;29;1;5;6;3,414;34;5.69;17;2;19;5;3;2;0;;;
2928;2023;1;5;12;29;1;6;2;985;10;4.93;5;0;5;1;1;0;0;;;
2929;2023;1;5;12;29;2;1;8;1,320;13;1.65;8;4;11;1;0;0;1;;;
2930;2023;1;5;12;29;2;2;6;990;10;1.65;6;3;8;1;0;0;0;;;
2931;2023;1;5;12;29;3;1;7;333;3;0.48;2;0;2;0;0;0;0;;;
2932;2023;1;5;12;29;3;2;3;143;1;0.48;1;0;1;0;0;0;0;;;
2933;2023;1;5;12;30;1;5;125;71,125;711;5.69;355;32;387;100;56;36;7;;;
2934;2023;1;5;12;3;1;7;2;730;7;3.65;4;0;4;1;0;0;0;;;
2935;2023;1;5;13;1;1;1;15;10,890;109;7.26;54;5;59;14;9;5;1;;;
2936;2023;1;5;13;1;1;5;675;386,438;3,864;5.73;1,928;172;2,100;541;307;193;39;;;
2937;2023;1;5;13;1;2;1;934;154,110;1,541;1.65;894;413;1,307;121;0;43;69;;;
2938;2023;1;5;13;1;2;2;675;111,375;1,114;1.65;646;298;945;88;0;31;50;;;
2939;2023;1;5;13;2;1;1;5;3,500;35;7.00;17;2;19;4;3;2;0;;;
2940;2023;1;5;13;2;1;5;103;72,100;721;7.00;360;32;392;101;57;36;7;;;
2941;2023;1;5;13;6;1;1;19;15,067;151;7.93;75;7;82;19;12;8;2;;;
2942;2023;1;5;13;6;1;2;5;3,645;36;7.29;18;2;20;5;3;2;0;;;
2943;2023;1;5;13;6;1;3;5;4,165;42;8.33;21;2;22;5;3;2;0;;;
2944;2023;1;5;13;6;2;1;8;1,200;12;1.50;7;3;10;1;0;0;1;;;
2945;2023;1;5;13;6;2;2;2;600;6;3.00;3;2;5;0;0;0;0;;;
2946;2023;1;5;13;6;3;1;4;240;2;0.60;1;0;2;0;0;0;0;;;
2947;2023;1;5;13;7;1;1;42;33,306;333;7.93;166;15;181;42;26;17;3;;;
2948;2023;1;5;13;7;1;5;30;18,210;182;6.07;91;8;99;25;14;9;2;;;
2949;2023;1;5;13;7;2;1;37;7,400;74;2.00;43;20;63;6;0;2;3;;;
2950;2023;1;5;13;7;2;2;30;6,000;60;2.00;35;16;51;5;0;2;3;;;
2951;2023;1;5;13;8;1;1;63;49,959;500;7.93;249;22;272;62;40;25;5;;;
2952;2023;1;5;13;8;2;1;72;16,729;167;2.32;97;45;142;13;0;5;8;;;
2953;2023;1;5;13;8;3;1;48;1,897;19;0.40;11;1;13;2;2;0;0;;;
2954;2023;1;5;13;20;1;5;40;18,400;184;4.60;92;8;100;26;15;9;2;;;
2955;2023;1;5;13;21;1;1;2;1,320;13;6.60;7;1;7;2;1;1;0;;;
2956;2023;1;5;13;21;1;3;5;3,475;35;6.95;17;1;19;4;3;2;0;;;
2957;2023;1;5;13;21;1;5;4;2,152;22;5.38;11;1;12;3;2;1;0;;;
2958;2023;1;5;13;21;2;1;5;300;3;0.60;2;1;3;0;0;0;0;;;
2959;2023;1;5;13;21;2;2;3;180;2;0.60;1;0;2;0;0;0;0;;;
2960;2023;1;5;13;22;1;1;35;27,755;278;7.93;138;12;151;35;22;14;3;;;
2961;2023;1;5;13;22;1;5;5;3,035;30;6.07;15;1;16;4;2;2;0;;;
2962;2023;1;5;13;24;1;1;32;21,120;211;6.60;105;9;115;26;17;11;2;;;
2963;2023;1;5;13;24;1;2;27;13,500;135;5.00;66;6;72;17;10;7;1;;;
2964;2023;1;5;13;24;1;5;15;7,500;75;5.00;37;3;41;11;6;4;1;;;
2965;2023;1;5;13;24;1;6;10;4,500;45;4.50;22;2;24;6;4;2;0;;;
2966;2023;1;5;13;26;1;1;69;54,717;547;7.93;273;24;297;68;43;27;5;;;
2967;2023;1;5;13;26;1;2;51;38,250;383;7.50;188;17;205;50;27;19;2;;;
2968;2023;1;5;13;26;1;5;45;29,250;293;6.50;146;13;159;41;23;15;3;;;
2969;2023;1;5;13;26;1;6;29;17,400;174;6.00;87;8;95;24;14;9;2;;;
2970;2023;1;5;13;26;1;7;27;8,640;86;3.20;44;6;50;10;6;4;1;;;
2971;2023;1;5;13;26;2;1;580;116,000;1,160;2.00;673;311;984;91;0;32;52;;;
2972;2023;1;5;13;26;3;1;15;750;8;0.50;4;1;5;1;1;0;0;;;
2973;2023;1;5;13;27;1;1;8;5,280;53;6.60;26;2;29;7;4;3;1;;;
2974;2023;1;5;13;27;1;3;32;22,240;222;6.95;110;9;119;28;17;11;2;;;
2975;2023;1;5;13;27;1;5;67;30,954;310;4.62;154;14;168;43;25;15;3;;;
2976;2023;1;5;13;31;1;1;7;5,250;53;7.50;26;2;29;7;4;3;1;;;
2977;2023;1;5;14;1;1;1;102;73,950;740;7.25;369;33;402;92;59;37;7;;;
2978;2023;1;5;14;1;1;2;94;44,180;442;4.70;217;20;237;57;31;22;2;;;
2979;2023;1;5;14;1;1;5;42;22,596;226;5.38;113;10;123;32;18;11;2;;;
2980;2023;1;5;14;2;1;1;17;13,430;134;7.90;67;6;73;17;11;7;1;;;
2981;2023;1;5;14;2;1;2;24;18,240;182;7.60;90;8;98;24;13;9;1;;;
2982;2023;1;5;14;2;1;5;14;8,260;83;5.90;41;4;45;12;7;4;1;;;
2983;2023;1;5;14;2;1;6;16;9,200;92;5.75;46;4;50;13;7;5;1;;;
2984;2023;1;5;14;2;2;1;72;6,480;65;0.90;38;17;55;5;0;2;3;;;
2985;2023;1;5;14;2;2;2;63;5,670;57;0.90;33;15;48;4;0;2;3;;;
2986;2023;1;5;14;3;1;1;13;8,580;86;6.60;43;4;47;11;7;4;1;;;
2987;2023;1;5;14;3;1;5;4;2,360;24;5.90;12;1;13;3;2;1;0;;;
